,ness_ID,Cincerta_transcript_ID,PID,aligned_sites,k0,k4,diffs0,sites0,diffs4,sites4,gene,transcript,SFS0,SFS4,pi0,pi4,chlamynet_connectivity,between_centrality
4257,26888209,g14806.t1,0.15,1796,0.11493840571105975,0.35905298191086754,125,1173,105,368,g8339,g8339.t1,"[464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,4,53.83617129
4258,26902224,g5441.t1,0.24,9256,0.21795701676808504,0.5048056848479279,1136,6006,755,2055,Cre03.g175650,Cre03.g175650.t1.3,"[5834, 52, 0, 68, 6, 13, 45, 3, 35, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1908, 36, 0, 42, 2, 6, 29, 2, 32, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013661766858697806,0.026270517901780206,41,29814.290569999997
4259,26890988,g2016.t1,0.04,573,0.021819720706248585,0.10361275386061289,8,372,12,124,Cre14.g626750,Cre14.g626750.t1.2,"[374, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[107, 5, 4, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0002962962962962963,0.02712418300653595,44,10235.57333
4260,26897280,g3462.t1,0.25,1833,0.23979106964729824,0.5048944245228003,243,1184,158,430,Cre17.g713700,Cre17.g713700.t1.3,"[1173, 18, 3, 0, 3, 5, 2, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[405, 12, 5, 2, 0, 5, 5, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012777483365718661,0.02738311276354033,162,33411.39717
4261,26888381,g14739.t1,0.18,540,0.12360894844310732,0.4022285318002316,40,351,33,106,Cre08.g358850,Cre08.g358850.t1.2,"[536, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[150, 4, 1, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0021746443675509414,0.01989201477692526,76,16329.38069
4262,26897677,g9174.t1,0.26,4428,0.22208869094808248,0.6106549543206565,539,2804,447,1070,Cre05.g234600,Cre05.g234600.t1.3,"[2503, 73, 32, 56, 33, 17, 14, 11, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[812, 33, 22, 29, 20, 16, 14, 9, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.024531209863858205,0.048004940986432654,3,0.0
4263,26906546,g11964.t1,0.11,785,0.0481672817969762,0.2922502434236798,23,493,38,157,Cre12.g503600,Cre12.g503600.t1.2,"[517, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[151, 4, 3, 4, 2, 0, 3, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0023960959943798376,0.03787791919886863,20,17219.56421
4264,26894770,g14135.t1,0.18,4493,0.13330774299145934,0.44709437821535974,362,2964,292,867,g9277,g9277.t1,"[2868, 14, 4, 9, 3, 2, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[750, 27, 8, 15, 3, 2, 9, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004270481810037653,0.02294348514883014,63,25084.62049
4265,26907949,g4763.t1,0.01,764,0.007838085707788059,0.02696919779058287,4,513,4,151,g13179,g13179.t1,"[437, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[122, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018336142903616953,0.0009033423667570009,33,8102.4560280000005
4266,26907057,g11798.t1,0.09,1440,0.0454512394377908,0.2691002574382843,40,907,71,314,Cre12.g513950,Cre12.g513950.t1.2,"[898, 7, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[288, 17, 1, 2, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017366740889667152,0.01744307064651763,2,5.548307122000001
4267,26899707,g15328.t1,0.12,4748,0.06475202148429397,0.30092459638760666,192,3095,263,1061,Cre02.g146650,Cre02.g146650.t1.3,"[2731, 12, 5, 7, 3, 1, 5, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[837, 25, 8, 9, 6, 4, 7, 3, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0037543919301824776,0.025356327269863768,11,18423.56364
4268,26896626,g2867.t1,0.16,1273,0.12391107517438482,0.3748634189671215,94,823,77,261,Cre17.g725600,Cre17.g725600.t1.3,"[915, 15, 6, 2, 6, 2, 9, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[258, 9, 11, 2, 6, 4, 5, 3, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01496066201948555,0.04708902262775297,5,37184.512910000005
4269,26888529,g11530.t1,0.08,695,0.002158274870711377,0.389815690882719,1,464,38,125,Cre08.g373250,Cre08.g373250.t1.2,"[464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[122, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.008836601307189542,11,85794.68097999999
4270,26897240,g3659.t1,0.06,8720,0.018474496761790356,0.2213710056458509,104,5699,323,1685,Cre17.g704300,Cre17.g704300.t1.3,"[5415, 11, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1457, 41, 20, 22, 15, 7, 10, 13, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0004934153124823243,0.025496748406965124,4,6159.282397999999
4271,26893762,g17521.t1,0.09,1104,0.0476350542917444,0.24932997981995592,33,715,42,198,Cre06.g275050,Cre06.g275050.t1.1,"[590, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[150, 8, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018971794534368557,0.011175663681110304,57,4283.595318
4272,26903531,g6241.t1,0.1,594,0.05228597446152086,0.27867266732436224,20,396,27,116,Cre01.g014000,Cre01.g014000.t1.2,"[393, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[110, 1, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008417508417508418,0.02157989632634663,13,332554.1993
4273,26888389,g6863.t1,0.08,3767,0.029403520543889988,0.2372228726527375,72,2497,157,772,g8432,g8432.t1,"[2328, 12, 7, 3, 3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[598, 39, 24, 14, 14, 7, 6, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0028645031764650422,0.04344805521276109,244,2404.239218
4274,26903148,g6400.t1,0.21,4964,0.17389941415506716,0.4611286407323078,490,3157,413,1199,Cre01.g022100,Cre01.g022100.t1.2,"[1982, 25, 10, 2, 9, 3, 2, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[625, 33, 8, 12, 11, 3, 11, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008373683621777971,0.034403102054285956,5,36774.40778
4275,26896520,g3417.t1,0.06,1561,0.024746553688947397,0.21077229704300793,25,1027,52,283,Cre17.g715900,Cre17.g715900.t1.2,"[1012, 3, 2, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[261, 5, 8, 1, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002474962587774836,0.02023362536503963,36,63.46617092
4276,26897378,g16576.t2,0.14,1092,0.09016750250674377,0.39012266429969616,61,718,80,263,Cre17.g730000,Cre17.g730000.t1.2,"[602, 8, 1, 3, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[199, 14, 4, 1, 1, 4, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0055084162244044025,0.03210640981538814,40,15732.04991
4277,26892241,g8979.t1,0.36,2540,0.40233772088945663,0.7437858702685476,506,1625,276,585,Cre16.g676000,Cre16.g676000.t1.2,"[2726, 67, 27, 15, 20, 27, 13, 13, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[880, 48, 28, 14, 15, 20, 5, 6, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018406859944297683,0.03841861948031245,32,307267.9762
4278,26895394,g15453.t1,0.13,821,0.06197071766414219,0.38501555258951214,32,538,53,176,g9640,g9640.t1,"[528, 4, 2, 6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[158, 6, 4, 6, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007222041671180442,0.028016450025703167,3,30.554343300000003
4279,26900112,g3088.t1,0.06,2199,0.023839352120148198,0.22139579060193557,34,1449,74,386,Cre02.g119450,Cre02.g119450.t1.2,"[1623, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[394, 21, 11, 7, 5, 2, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008741328842375398,0.028892690558699242,9,942.6766369
4280,26899331,g9024.t1,0.2,1973,0.1790368773334383,0.4082261647217853,201,1262,136,432,Cre13.g602900,Cre13.g602900.t1.2,"[1063, 1, 9, 1, 12, 7, 4, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[335, 2, 4, 3, 12, 2, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014614284532378355,0.02917002417405318,266,6829.364833
4281,26905172,g13235.t1,0.12,3910,0.04072108759222145,0.4099077797760524,100,2523,270,855,Cre10.g441300,Cre10.g441300.t1.3,"[2987, 16, 5, 1, 2, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[954, 36, 11, 3, 6, 6, 2, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0024515218059832727,0.01799449938705641,2,30806.185360000003
4282,26890087,g16817.t1,0.15,1278,0.08789309550336433,0.3990096427390758,70,844,82,265,g11655,g11655.t1,"[822, 5, 5, 4, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[245, 7, 4, 3, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00587535846681122,0.0194598594154643,7,7057.439567
4283,26892806,g3932.t1,0.17,353,0.15026665222812685,0.43106787345883896,32,235,20,61,Cre16.g685000,Cre16.g685000.t1.2,"[458, 3, 3, 4, 0, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 1, 1, 1, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012083264678420387,0.025412496000731297,19,35010.07567
4284,26903911,g6403.t1,0.1,1244,0.07071615548147384,0.2174367839832886,55,815,47,249,Cre01.g022250,Cre01.g022250.t1.3,"[798, 8, 0, 3, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[219, 5, 7, 6, 4, 0, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007079943360453117,0.038614379084967315,3,77.5489808
4285,26895310,g14175.t1,0.14,900,0.09530803912404252,0.3254677979268529,52,581,47,178,Cre09.g401100,Cre09.g401100.t1.2,"[529, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[156, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0006905907016894808,0.0007077140835102618,198,13480.80234
4286,26902906,g6305.t1,0.07,481,0.03948280011406652,0.1468084328445715,12,312,14,105,Cre01.g016900,Cre01.g016900.t1.2,"[311, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[103, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016758840288252053,0.006784936196700904,5,8692.414245
4287,26897034,g8744.t1,0.2,1459,0.18060759751052255,0.4099077797760524,152,947,84,266,Cre17.g699400,Cre17.g699400.t1.2,"[897, 9, 1, 3, 3, 7, 8, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[228, 4, 0, 1, 8, 3, 8, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015520260042828943,0.05273661627500873,15,3649.7693979999995
4288,26891418,g15826.t1,0.18,8412,0.1351644616834784,0.37253040479931787,670,5417,569,1938,g16740,g16740.t2,"[5326, 130, 63, 38, 37, 26, 16, 24, 27, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1724, 101, 47, 34, 31, 19, 11, 19, 15, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017346106573853912,0.03822618024633493,61,43322.85957
4289,26891893,g1097.t1,0.1,544,0.02593918473733502,0.2967816998720997,9,353,25,102,Cre16.g665250,Cre16.g665250.t1.2,"[532, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[158, 3, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0003924021140663895,0.011142609654303491,1,0.0
4290,26895921,g15402.t1,0.09,4133,0.035819825531651736,0.2795671779605134,95,2716,186,797,g9672,g9672.t1,"[2559, 6, 1, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[663, 30, 12, 13, 1, 2, 7, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011232071885260066,0.02427637721755369,38,15309.614169999999
4291,26888732,g14218.t1,0.22,1538,0.16255575126872365,0.6128608896203995,146,999,152,363,Cre08.g374000,Cre08.g374000.t1.2,"[855, 17, 17, 4, 4, 2, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[246, 22, 14, 9, 10, 4, 1, 5, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013757232105498564,0.06445796709488393,150,77783.71114
4292,26889985,g10439.t1,0.22,2156,0.1656703736851457,0.586192208747066,209,1406,181,445,Cre07.g339900,Cre07.g339900.t1.3,"[1594, 2, 8, 2, 4, 1, 11, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[484, 3, 5, 2, 2, 1, 11, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009055010893246188,0.02225274026601562,10,2300.3070239999997
4293,26893920,g4561.t1,0.09,2617,0.045843413786046575,0.29189299423562126,76,1709,140,579,Cre06.g269050,Cre06.g269050.t1.2,"[1479, 5, 0, 1, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[420, 34, 10, 4, 6, 5, 5, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002079220950125016,0.04287005383315651,2,16880.0
4294,26895920,g13770.t1,0.05,1478,0.0061037976772283726,0.20324039540970817,6,987,47,264,Cre09.g416750,Cre09.g416750.t1.2,"[1031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[264, 4, 0, 0, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.011954842543077836,3,313.6190564
4295,26903261,g9866.t1,0.12,2907,0.06881772739967648,0.3161204597880475,125,1901,146,566,Cre01.g044650,Cre01.g044650.t1.2,"[1898, 4, 0, 3, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[514, 14, 7, 8, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018478595626732369,0.015996495216444067,60,29638.757489999996
4296,26890600,g16786.t1,0.08,881,0.0427923538836416,0.20119798994600957,24,577,36,204,g11689,g11689.t1,"[568, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[179, 9, 7, 2, 0, 5, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014968691439279675,0.03264785589032361,6,8570.176832
4297,26903061,g13752.t1,0.09,959,0.06796474914452427,0.20048607722051048,41,631,38,216,Cre01.g000350,Cre01.g000350.t1.3,"[788, 13, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[252, 10, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004273815006018889,0.01009657594381036,45,19657.15355
4298,26898925,g1566.t1,0.13,873,0.07492530671252108,0.32217199476541875,41,575,55,210,g14303,g14303.t1,"[263, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[74, 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00042087542087542086,0.016457988818017168,2,0.0
4299,26904827,g16473.t1,0.17,6622,0.11890112462227498,0.3785984749397,465,4229,448,1507,Cre10.g453650,Cre10.g453650.t1.2,"[3399, 17, 18, 9, 6, 11, 5, 5, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1015, 46, 17, 16, 13, 10, 11, 12, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006966290445639633,0.034625771604938266,109,6351.537993999999
4300,26897073,g8749.t1,0.16,2839,0.09600537112315227,0.4635046128473322,165,1831,223,645,Cre17.g699150,Cre17.g699150.t1.2,"[1815, 6, 5, 4, 2, 1, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[550, 15, 10, 11, 10, 4, 11, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005487362063163115,0.0404268203554052,2,507.61388089999997
4301,26889541,g10359.t1,0.08,1194,0.027489988236026625,0.25389421907479137,21,778,56,260,Cre07.g344300,Cre07.g344300.t1.2,"[501, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[157, 2, 2, 1, 1, 0, 2, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016632232747307006,0.031189083820662766,7,3581.3007770000004
4302,26906709,g17385.t1,0.06,429,0.0034207584956719213,0.250716622230202,1,293,13,61,Cre12.g526750,Cre12.g526750.t1.2,"[292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[60, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0048216007714561235,5,147386.5674
4303,26893372,g113.t1,0.13,2607,0.08075018436992275,0.3401057454708937,128,1672,175,640,Cre06.g292850,Cre06.g292850.t1.2,"[1610, 16, 9, 5, 3, 6, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[578, 30, 6, 6, 6, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008743453231182098,0.02009160619628429,155,9997.157906
4304,26893097,g2153.t1,0.09,1161,0.06847818948736255,0.16986183943479327,50,764,38,250,Cre06.g255200,Cre06.g255200.t1.1,"[747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[231, 6, 0, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.01406300225008036,3,3.239114063
4305,26896653,g3255.t1,0.07,2675,0.025291555466523192,0.2475050226424283,43,1729,117,555,Cre17.g724150,Cre17.g724150.t1.1,"[1481, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[432, 7, 14, 4, 7, 3, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0002159551165937267,0.024913982506321767,69,51846.30473
4306,26899229,g1900.t1,0.07,654,0.014084920988697184,0.26248946684095187,6,430,33,149,Cre13.g567850,Cre13.g567850.t1.2,"[432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[140, 0, 0, 0, 0, 2, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.02609962904080551,87,120468.339
4307,26890714,g10257.t1,0.14,4122,0.11077788278447567,0.3155030041756712,276,2680,256,994,Cre14.g609950,Cre14.g609950.t1.2,"[1511, 11, 9, 6, 3, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[442, 28, 16, 3, 13, 5, 5, 7, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005825702424134811,0.054104477611940295,15,198409.6761
4308,26900529,g9489.t1,0.2,11894,0.15640292766136654,0.5062841172523702,1089,7714,1001,2719,Cre02.g099055,Cre02.g099055.t1.2,"[7237, 155, 72, 38, 85, 34, 40, 27, 20, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2215, 125, 64, 33, 81, 43, 45, 22, 24, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017508273726913635,0.05016874494564029,6,210.2499194
4309,26900710,g8408.t1,0.07,1088,0.014340781085083796,0.2408548039819703,10,704,48,233,Cre02.g080950,Cre02.g080950.t1.2,"[696, 3, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[214, 3, 1, 6, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0023369271735284806,0.02818278308474387,34,77341.0124
4310,26904126,g6252.t2,0.18,5707,0.11220805232493618,0.530774078400192,383,3675,474,1246,Cre01.g014450,Cre01.g014450.t1.3,"[3635, 45, 8, 20, 32, 7, 2, 10, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1217, 10, 6, 15, 24, 5, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010625246917430813,0.01659947468083807,6,1675.930241
4311,26902809,g5691.t1,0.11,1063,0.028389843584653175,0.3887583421350136,19,682,81,267,Cre03.g164950,Cre03.g164950.t1.3,"[474, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 5, 3, 0, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016818442858314874,0.01938246562993013,9,163247.4246
4312,26895338,g13935.t1,0.27,1689,0.2550617616339844,0.658659167474738,240,1110,160,365,Cre09.g410000,Cre09.g410000.t1.3,"[1082, 21, 18, 5, 2, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[308, 11, 16, 4, 5, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010209898937548588,0.031022475466919913,5,9720.594009999999
4313,26889765,g8601.t1,0.12,440,0.06905600920963242,0.3270363986101834,19,288,22,83,Cre07.g352550,Cre07.g352550.t1.2,"[276, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[73, 0, 0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014576574034889736,0.03586601307189543,9,17029.4317
4314,26892803,g3973.t1,0.06,374,0.008208016259488027,0.23768378307503948,2,245,11,54,Cre16.g686900,Cre16.g686900.t1.2,"[239, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 3, 0, 3, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0012254901960784314,0.07395303800532559,215,11520.59649
4315,26888393,g6880.t1,0.17,1610,0.1250705834406559,0.4160443519809232,119,1033,114,357,Cre08.g360550,Cre08.g360550.t1.3,"[772, 9, 6, 2, 10, 4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[231, 10, 5, 3, 5, 6, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016167024415342193,0.04090475141367408,85,54774.60774
4316,26901057,g7833.t1,0.07,1228,0.03793476041406257,0.18577823704260477,30,811,39,237,Cre02.g102450,Cre02.g102450.t1.2,"[887, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[240, 12, 0, 0, 7, 4, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000704209854536652,0.030094624914642473,37,99815.25334
4317,26888437,g6908.t1,0.15,1523,0.0982865500837522,0.3580789557999401,90,977,82,288,Cre08.g361600,Cre08.g361600.t1.1,"[1014, 0, 10, 5, 1, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[276, 0, 8, 7, 0, 12, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006542256542256542,0.03391857832457602,4,64.52172021
4318,26890514,g16816.t1,0.18,1983,0.09931843923699864,0.5011872217036637,116,1247,174,476,g11656,g11656.t1,"[1238, 8, 5, 2, 7, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[413, 17, 10, 14, 4, 7, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0070101647388713636,0.03322093168477582,3,9069.488947
4319,26893828,g423.t1,0.24,2860,0.2172799131899864,0.5205770601042106,342,1813,262,698,Cre06.g287050,Cre06.g287050.t1.2,"[1501, 19, 25, 15, 4, 17, 5, 10, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[491, 24, 22, 16, 4, 9, 8, 10, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020287907478671634,0.052705706300477544,101,13537.813769999999
4320,26890793,g15119.t1,0.21,2583,0.1730542276793406,0.56716934350346,257,1663,230,578,g15171,g15171.t1,"[874, 14, 10, 7, 2, 4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[247, 10, 7, 4, 6, 2, 2, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014200251218837154,0.0447076978939724,184,1288.352468
4321,26890341,g12861.t1,0.13,329,0.0887734500607747,0.38947518806772213,18,215,24,79,Cre11.g468200,Cre11.g468200.t1.2,"[359, 1, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[127, 2, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0051392246396275406,0.01204760511169642,3,14239.266619999999
